question,target,response,ans_tok,token_probs,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,extracted_prob,prom46_score,extracted_prom46_score
what are some chinese inventions,"'China has been the source of many inventions , including the Four Great Inventions : papermaking , the compass , gunpowder , and printing (both woodblock and movable type ).'","Guess: Gunpowder & Compass
Probability: 0.9","['Guess', ':', ' Gun', 'pow', 'der', ' &', ' Compass', '\n', 'Probability', ':', ' ', '0', '.', '9', '']","[0.9842996347438723, 0.9998995166672117, 0.4364748366764755, 0.9998833077248994, 0.9999998807907248, 1.973427226909154e-05, 0.40082610268760904, 0.6558633310366871, 0.9974203071863966, 0.9999791388102051, 0.9996583437269435, 0.9045554003452944, 0.9999918938339075, 0.5322633764132911, 0.9952476455032162]",0.3997724396212241,Gunpowder & Compass,"['Gun', 'pow', 'der', '&', 'Compass']",0.0808382899465885,0.9,"{0: '\n        The response only mentions two Chinese inventions, gunpowder and the compass, while the reference answer provides a more comprehensive list of four great Chinese inventions, including papermaking and printing (both woodblock and movable type). The response does not cover all the aspects mentioned in the reference answer, thus it is not semantically equivalent to the reference answer. [RESULT] 0'}",0.0
what are some chinese inventions,"'The Chinese invented technologies involving mechanics , hydraulics , and mathematics applied to horology , metallurgy , astronomy , agriculture , engineering , music theory , craftsmanship , nautics , and warfare .'","Guess: Paper, Compass, Gunpowder, Silk
Probability: 0.9","['Guess', ':', ' Paper', ',', ' Compass', ',', ' Gun', 'pow', 'der', ',', ' Silk', '\n', 'Probability', ':', ' ', '0', '.', '9', '']","[0.9842996347438723, 0.9998995166672117, 0.3851876914231068, 0.9767934066618116, 0.28476910802935307, 0.9990698414377323, 0.9859021972952386, 0.9999618544824983, 1.0, 0.8577032516406595, 0.14260364713124937, 0.13912964987527718, 0.9999492194198732, 0.9999939203633587, 0.9998722239692786, 0.9739742023050338, 0.9999977350285647, 0.5755097120752012, 0.9999856950894336]",0.6948445033663954,"Paper, Compass, Gunpowder, Silk","['Paper', ',', 'Compass', ',', 'Gun', 'pow', 'der', ',', 'Silk']",0.6167289160611342,0.9,"{'0.5': '\n        The response lists four Chinese inventions: paper, compass, gunpowder, and silk. This is a correct and concise answer to the instruction. However, the response does not provide any additional context or information about the inventions, such as their historical significance or how they were developed. The reference answer, on the other hand, provides a more comprehensive overview of Chinese inventions, mentioning various fields of technology and their applications. Therefore, while the response is factually correct, it does not fully meet the criteria for semantic equivalence with the reference answer. [RESULT] 0.5'}",1.0
who sung the banana boat song,"'""Day-O (The Banana Boat Song)"" is a traditional Jamaican mento folk song, the best-known version of which was sung by Harry Belafonte and an alternate version interspersed with another Jamaican folksong , Hill and Gully Rider, by Dame Shirley Bassey .'","Guess: Harry Belafonte
Probability: 0.8","['Guess', ':', ' Harry', ' Bel', 'af', 'onte', '\n', 'Probability', ':', ' ', '0', '.', '8', '']","[0.9663206164958537, 0.9999567288990747, 0.9884772033552585, 0.9998703171135284, 0.9999991655356624, 0.9999979734461775, 0.728650965306248, 0.9999850990607847, 0.9999918938339075, 0.9999581592914675, 0.9993883538351089, 0.9999996423722521, 0.34602838345495807, 0.999994397195003]",0.9032551640134387,Harry Belafonte,"['Harry', 'Bel', 'af', 'onte']",0.9970737272047228,0.8,"{1: '\n        The response correctly identifies Harry Belafonte as the singer of the Banana Boat Song, which is the main point of the instruction. The reference answer provides additional context about the song, including its origins and the existence of another version sung by Dame Shirley Bassey. However, the instruction only asked for the singer of the song, and the response accurately provides this information. Therefore, the response and reference answer are semantically equivalent in terms of the instruction given. [RESULT] 1'}",1.0
when did wwi begin,'World War I (WWI) was a global war centred in Europe that began on 28 July 1914 and lasted until 11 November 1918.',"Guess: 1914 
Probability: 1.0","['Guess', ':', ' ', '191', '4', ' \n', 'Probability', ':', ' ', '1', '.', '0', '']","[0.9569414413092808, 0.9999959469005546, 0.618787437077076, 0.9567931108256506, 0.9999996423722521, 0.2007458432566442, 0.9999786619922026, 0.9999920130413283, 0.9999004701515763, 0.6224274976293728, 0.9959281269812983, 0.9998158555572949, 0.9999891520726073]",0.8154355954051624,1914,"['191', '4']",0.978157844445305,1.0,"{0: '\n        The response correctly identifies the year that World War I began, which aligns with the reference answer. However, the response lacks context and additional information that would make it semantically equivalent to the reference answer. The reference answer provides a more comprehensive understanding of WWI by including the duration of the war and its geographical focus. Therefore, while the response is factually correct, it does not fully meet the criteria for a score of 1 because it is not semantically equivalent to the reference answer. [RESULT] 0'}",0.0
what year did keeping up with the kardashians begin,"'Keeping Up with the Kardashians (often referred to simply as The Kardashians) is an American reality television series that premiered on October 14, 2007, on E! .'","Guess: 2007
Probability: 0.95","['Guess', ':', ' ', '200', '7', '\n', 'Probability', ':', ' ', '0', '.', '95', '']","[0.8152305233136742, 0.9999949932351058, 0.9999804500586102, 0.9997846352038626, 0.9999194210120019, 0.9240342068569112, 0.9999948740268749, 0.9999929667012066, 0.9999462394998377, 0.914869933332056, 1.0, 0.6098742535425505, 0.999990820968669]",0.9354713384738564,2007,"['200', '7']",0.9998520258366944,0.95,"{1: '\n        The response correctly identifies the year 2007 as the start date of Keeping Up with the Kardashians, which aligns with the reference answer. The response is concise and accurate, fulfilling the requirement of the instruction. Therefore, the response and reference answer are semantically equivalent, satisfying the criteria for a score of 1. [RESULT] 1'}",1.0
what two empires fought to control afghanistan,"'In the late 19th century, Afghanistan became a buffer state in the "" Great Game "" between the British and Russian empires.'","Guess: British Empire, Russian Empire 
Probability: 0.9","['Guess', ':', ' British', ' Empire', ',', ' Russian', ' Empire', ' \n', 'Probability', ':', ' ', '0', '.', '9', '']","[0.9586892907775795, 0.9999926090786457, 0.8068277183973602, 0.11276160471870539, 0.5565492857284688, 0.9218161381833939, 0.9998352798920728, 0.43426301825852587, 0.9999847414437658, 0.9999940395710211, 0.9999356311290553, 0.9981392738346053, 0.9999998807907248, 0.49148464280986187, 0.9999912977979261]",0.7332865803885767,"British Empire, Russian Empire","['British', 'Empire', ',', 'Russian', 'Empire']",0.5417559506186015,0.9,"{1: '\n        The response correctly identifies the two empires that fought to control Afghanistan, which is the British Empire and the Russian Empire. This is in line with the reference answer, which states that Afghanistan became a buffer state in the ""Great Game"" between these two empires. Therefore, the response and reference answer are semantically equivalent, fulfilling the criteria for a score of 1. [RESULT] 1'}",1.0
what triggered the civil war,"'The war had its origin in the issue of slavery , especially the extension of slavery into the western territories.'","Guess: Slavery
Probability: 0.9","['Guess', ':', ' Sl', 'avery', '\n', 'Probability', ':', ' ', '0', '.', '9', '']","[0.9583503145343012, 0.999991059383269, 0.9767557599589941, 0.9999980926550052, 0.41378190299721884, 0.9999884368330701, 0.9999940395710211, 0.9999363462880797, 0.9997668809890766, 0.9999998807907248, 0.4269511043406643, 0.9999933243243503]",0.8607155405070679,Slavery,"['Sl', 'avery']",0.98830860410541,0.9,"{0: '\n        The response is correct and concise, but it lacks the context and details provided in the reference answer. The reference answer mentions the specific issue of slavery and its extension into the western territories, which gives a more complete picture of the causes of the Civil War. The response, while accurate, does not provide this level of detail. Therefore, the response and reference answer are not semantically equivalent, and the score is 0. [RESULT] 0'}",0.0
what is a store confectioner,"'A confectionery store (more commonly referred to as a sweet shop in the United Kingdom, a candy store in the North America, or a lolly shop in Australia) sells confectionery and is usually targeted to children.'","Guess: Pastry chef or candy maker
Probability: 0.8","['Guess', ':', ' Pa', 'stry', ' chef', ' or', ' candy', ' maker', '\n', 'Probability', ':', ' ', '0', '.', '8', '']","[0.8682309708185296, 0.9999736554414603, 0.0827481311067677, 0.9999997615814777, 0.5798718427410798, 0.2674710496345603, 0.6288359917779945, 0.9248934657749396, 0.6218020165698942, 0.9999833109787883, 0.999993562740002, 0.9999643576942727, 0.9997935721382175, 0.9999988079084972, 0.6007035023552898, 0.9999948740268749]",0.686259527524558,Pastry chef or candy maker,"['Pa', 'stry', 'chef', 'or', 'candy', 'maker']",0.4420784374639615,0.8,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer describes a store that sells confectionery, while the response describes a person who makes confectionery. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
what is a store confectioner,'Most confectionery stores are filled with an assortment of sweets far larger than a grocer or convenience store could accommodate.',"Guess: Baker or candy maker
Probability: 0.8","['Guess', ':', ' Baker', ' or', ' candy', ' maker', '\n', 'Probability', ':', ' ', '0', '.', '8', '']","[0.8682309708185296, 0.9999736554414603, 0.1751778158105167, 0.24617566458497417, 0.5057129514275287, 0.9659854517479405, 0.6530842078364605, 0.9999814036965475, 0.9999922514562127, 0.9999489810279808, 0.9996173654488727, 0.9999982118638471, 0.544066225558681, 0.9999951124428961]",0.6978467636783956,Baker or candy maker,"['Baker', 'or', 'candy', 'maker']",0.3809778459810836,0.8,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer describes the role of a store confectioner in terms of the variety of sweets they offer, while the response simply defines a store confectioner as a baker or candy maker. The response does not capture the essence of the reference answer, which is the unique assortment of sweets found in a confectionery store. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
what are tires made of,"'The materials of modern pneumatic tires are synthetic rubber , natural rubber , fabric and wire, along with carbon black and other chemical compounds.'","Guess: Rubber, steel, and synthetic materials
Probability: 0.9","['Guess', ':', ' Rubber', ',', ' steel', ',', ' and', ' synthetic', ' materials', '\n', 'Probability', ':', ' ', '0', '.', '9', '']","[0.9489197390938785, 0.9999974966112362, 0.9669692345288254, 0.15546579249599138, 0.14515706551075355, 0.9826897251756088, 0.6681616035048841, 0.2556290935128301, 0.9119390365118474, 0.800541670485193, 0.9999855758836754, 0.9999952316511553, 0.9999613776818322, 0.9992374041489387, 0.9999998807907248, 0.6766990637554477, 0.9999917746265009]",0.6875718561873271,"Rubber, steel, and synthetic materials","['Rubber', ',', 'steel', ',', 'and', 'synthetic', 'materials']",0.4428446327828889,0.9,"{0: '\n        The response correctly identifies the main components of tires, which are rubber, steel, and synthetic materials. However, it does not mention the specific types of rubber used, such as synthetic rubber and natural rubber, nor does it mention the use of fabric and wire, carbon black, and other chemical compounds. These additional details are important for a complete understanding of tire composition. Therefore, while the response is generally accurate, it is not semantically equivalent to the reference answer, which provides a more comprehensive description of tire materials. [RESULT] 0'}",0.0
