question,target,response,ans_tok,token_probs,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,extracted_prob,prom46_score,extracted_prom46_score
who composed the Singapore national anthem,"""Composed by Zubir Said in 1958 as a theme song for official functions of the City Council of Singapore, the song was selected in 1959 as the island's anthem when it attained self-government .""","Guess:  Zubir Said
Probability: 1.0 

","['Guess', ':', '  ', 'Z', 'ub', 'ir', ' Said', '\n', 'Probability', ':', ' ', '1', '.', '0', ' ', '\n', '', '\n', '']","[0.9998959411180358, 0.9999938011552557, 0.24668291119986566, 0.9890472255282019, 0.46674862599015937, 0.9999518417671817, 0.9876657869292295, 0.9768817907819092, 0.9999134615475723, 0.9999737746439785, 0.9931910724392273, 0.9740232840515084, 0.9999769931373511, 0.9999912977979261, 0.4667216409957859, 0.9977712347812193, 0.9999914170043663, 0.9874794145803887, 0.9999963045256735]",0.8530973640782173,Zubir Said,"['Z', 'ub', 'ir', 'Said']",0.8217170397550015,1.0,"{1: '\n        The response correctly identifies the composer of the Singapore national anthem as Zubir Said. This is in line with the reference answer, which provides additional context about the composition and selection of the anthem. However, the response does not include this context, which is why it does not receive a perfect score. Despite this, the response is still accurate and relevant to the instruction, so it merits a score of 1. [RESULT] 1'}",1.0
what south dakota county is wakonda in,"'Wakonda is a town in Clay County , South Dakota , United States .'","Guess: Yankton
Probability: 0.95
","['Guess', ':', ' Yank', 'ton', '\n', 'Probability', ':', ' ', '0', '.', '9', '5', '', '\n', '']","[0.999705044026657, 0.9999862911193472, 0.6257730622578864, 0.9999970197767496, 0.9943786354990973, 0.9999643576942727, 0.9999847414437658, 0.9999213280559782, 0.9399040570629552, 0.999997854237364, 0.8762036310695519, 0.7766731955978959, 0.8785338931174764, 0.9796261176540958, 0.9999979734461775]",0.9310394091842492,Yankton,"['Yank', 'ton']",0.791057012682687,0.95,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer clearly states that Wakonda is a town in Clay County, South Dakota, United States. However, the response only mentions Yankton, which is a city in South Dakota, but not the county where Wakonda is located. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
what are american people of japanese descent called,'are American people of Japanese heritage .',"Guess: Japanese Americans
Probability: 0.95
","['Guess', ':', ' Japanese', ' Americans', '\n', 'Probability', ':', ' ', '0', '.', '9', '5', '', '\n', '']","[0.9998295597653413, 0.999990820968669, 0.9998803281940752, 0.9511779897452163, 0.9812222097738293, 0.999963165684593, 0.9999886752461924, 0.9999697217572348, 0.7310533277496668, 0.9999986886995842, 0.9992583533831916, 0.9602237713524355, 0.8659795612386898, 0.9923939721352204, 0.9999984502816872]",0.9623587399707458,Japanese Americans,"['Japanese', 'Americans']",0.975225184538129,0.95,"{1: '\n        The response ""Japanese Americans"" is semantically equivalent to the reference answer ""American people of Japanese heritage"". Both terms refer to individuals who are American citizens with Japanese ancestry. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0
what are american people of japanese descent called,"'Japanese Americans have historically been among the three largest Asian American communities, but in recent decades, it has become the sixth largest group at roughly 1,304,286, including those of mixed-race or mixed-ethnicity.'","Guess: Japanese Americans
Probability: 0.95
","['Guess', ':', ' Japanese', ' Americans', '\n', 'Probability', ':', ' ', '0', '.', '9', '5', '', '\n', '']","[0.9998295597653413, 0.999990820968669, 0.9998803281940752, 0.9511779897452163, 0.9812222097738293, 0.999963165684593, 0.9999886752461924, 0.9999697217572348, 0.7310533277496668, 0.9999986886995842, 0.9992583533831916, 0.9602237713524355, 0.8659795612386898, 0.9923939721352204, 0.9999984502816872]",0.9623587399707458,Japanese Americans,"['Japanese', 'Americans']",0.975225184538129,0.95,"{1: '\n        The response provided is semantically equivalent to the instruction, as it correctly identifies the term used to describe American people of Japanese descent. The reference answer provides additional context and information about the size and ranking of this community, but this is not required by the instruction. Therefore, the response fully meets the criteria set out in the score rubric. [RESULT] 1'}",1.0
when does v start,"'V is an American science fiction television series that ran for two seasons on ABC , from November 3, 2009 to March 15, 2011.'","Guess: V
Probability: 0.5
","['Guess', ':', ' V', '\n', 'Probability', ':', ' ', '0', '.', '5', '', '\n', '']","[0.9996799063410222, 0.9999512457787185, 0.042163126442773105, 0.5088464728534399, 0.9998164513923169, 0.9998775870469447, 0.9993671609900101, 0.979503837820852, 0.999881639187417, 0.6090820004142244, 0.7228260435255418, 0.9793942809915669, 0.9999799732399826]",0.6963260936670064,V,['V'],0.0421631264427731,0.5,"{0: ""\n        The response provided is a single letter 'V', which does not provide any context or information about when the television series 'V' started. The reference answer, however, provides a clear and concise explanation of when the television series 'V' started, including the specific dates it aired on ABC. Therefore, the response and reference answer are not semantically equivalent, and the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
what is a bus adapter in a computer?,"'In computer hardware , a host controller, host adapter, or host bus adapter (HBA) connects a host system (the computer ) to other network and storage devices.'","Guess: PCI-Express
Probability: 0.8 

","['Guess', ':', ' PCI', '-', 'Express', '\n', 'Probability', ':', ' ', '0', '.', '8', ' ', '\n', '', '\n', '']","[0.9999164412717096, 0.9999916554191085, 0.37664967256851417, 0.47583199249754204, 0.5548192589378352, 0.780189750396689, 0.9999518417671817, 0.9999850990607847, 0.9998998742228324, 0.9999233543037372, 0.9999972581939645, 0.5416145976536346, 0.34318122052264605, 0.9945425057884961, 0.999993562740002, 0.9923568743409404, 0.9999954700677165]",0.7786794447315083,PCI-Express,"['PCI', '-', 'Express']",0.4632843042493136,0.8,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer explains what a host controller, host adapter, or host bus adapter (HBA) is, while the response only mentions PCI-Express, which is a type of interface used by these adapters. Therefore, the response does not fully address the question asked. [RESULT] 0'}",0.0
where does cashmere come from,"'Cashmere wool, usually simply known as cashmere, is a fiber obtained from Cashmere goats and other types of goat .'","Guess: Goats
Probability: 0.95
","['Guess', ':', ' Goats', '\n', 'Probability', ':', ' ', '0', '.', '9', '5', '', '\n', '']","[0.998977991421571, 0.9999850990607847, 0.9951799908393313, 0.9807235383051965, 0.9999622120822377, 0.9999761587100603, 0.9999243078326593, 0.9933024436526142, 0.9999991655356624, 0.9946933377919561, 0.8076575166759397, 0.7045411628507716, 0.9923710790015007, 0.9999985694905718]",0.9574326836445474,Goats,['Goats'],0.9951799908393314,0.95,"{1: '\n        The response correctly identifies that cashmere comes from goats, which is semantically equivalent to the reference answer. The response is concise and accurate, providing the necessary information to answer the instruction. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0
Who invented egg rolls,"'2__Egg_roll __ Varieties of egg rolls are found in mainland China , many Chinese-speaking regions of Asia, and Chinese immigrant communities around the world.'","Guess: Chinese-Americans
Probability: 0.8
","['Guess', ':', ' Chinese', '-', 'Americans', '\n', 'Probability', ':', ' ', '0', '.', '8', '', '\n', '']","[0.9998009601172251, 0.9999767547297426, 0.9591466099242617, 0.14744278091211896, 0.9656225099716251, 0.9549785533884938, 0.9999364654825127, 0.9999667417142573, 0.9998122806128164, 0.9997675959037476, 0.9999965429424904, 0.8222967819362131, 0.23547575484423372, 0.9839983999051235, 0.9999974966112362]",0.7816224102295676,Chinese-Americans,"['Chinese', '-', 'Americans']",0.5149581828458064,0.8,"{'0.5': '\n        The response correctly identifies the inventors of egg rolls as Chinese-Americans, which is consistent with the reference answer. However, the response does not provide additional context or information about egg rolls, such as their varieties or where they are found. The reference answer, on the other hand, provides more comprehensive information about egg rolls, including their origins and distribution. Therefore, while the response is correct, it is not as informative as the reference answer. [RESULT] 0.5'}",1.0
what westerners include in pain and suffering,'Pain and suffering is the legal term for the physical and emotional stress caused from an injury (see also pain and suffering ).',"Guess: Physical, emotional, financial
Probability: 0.7
","['Guess', ':', ' Physical', ',', ' emotional', ',', ' financial', '\n', 'Probability', ':', ' ', '0', '.', '7', '', '\n', '']","[0.9988551149121399, 0.9999672185211189, 0.6758373439262715, 0.10876300165960126, 0.745785496478494, 0.1880493619650613, 0.8763400163193457, 0.9783609886769445, 0.9999512457787185, 0.9999812844913009, 0.999882831001699, 0.9999507689867486, 0.9999976158197796, 0.8042364824950037, 0.15016674509101596, 0.981911568849596, 0.999998927117538]",0.6678729969589692,"Physical, emotional, financial","['Physical', ',', 'emotional', ',', 'financial']",0.3901003699781463,0.7,"{0: '\n        The response provided is a list of three items that are commonly associated with pain and suffering. These items are physical, emotional, and financial. While these are indeed aspects of pain and suffering, the response does not provide a definition or explanation of the term, which was the instruction given. The reference answer, on the other hand, provides a clear definition of pain and suffering, stating that it is the legal term for the physical and emotional stress caused from an injury. Therefore, the response and reference answer are not semantically equivalent, as the response does not meet the criteria of providing a definition or explanation of the term. [RESULT] 0'}",0.0
what westerners include in pain and suffering,"'Some damages that might be under this category would be: aches, temporary and permanent limitations on activity, potential shortening of life, depression or scarring .'","Guess: Emotional distress
Probability: 0.8
","['Guess', ':', ' Emotional', ' distress', '\n', 'Probability', ':', ' ', '0', '.', '8', '', '\n', '']","[0.9988551149121399, 0.9999672185211189, 0.28173093695573614, 0.7741528490755107, 0.9770859203169245, 0.9999339624169534, 0.9999824765407688, 0.9998998742228324, 0.9997587786003411, 0.9999979734461775, 0.7596528692155121, 0.3017166031814973, 0.9819111097825454, 0.999997854237364]",0.8048729271681452,Emotional distress,"['Emotional', 'distress']",0.4670147829747965,0.8,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer includes physical damages such as aches, limitations on activity, shortening of life, and scarring, while the response only mentions emotional distress. Therefore, the response does not cover all aspects of pain and suffering that westerners might include. [RESULT] 0'}",0.0
what is a medallion guarantee,'It is a guarantee by the transferring financial institution that the signature is genuine and the financial institution accepts liability for any forgery.',"Guess: A type of consumer protection
Probability: 0.7
","['Guess', ':', ' A', ' type', ' of', ' consumer', ' protection', '\n', 'Probability', ':', ' ', '0', '.', '7', '', '\n', '']","[0.9997151709402141, 0.9999765163221909, 0.2913374246895008, 0.15075908184545836, 0.999522437352959, 0.0038601921876819717, 0.7665661128305138, 0.700958562164023, 0.9999166796485691, 0.999973893846511, 0.9998370674474811, 0.999955179315688, 0.9999954700677165, 0.7551922187198196, 0.48224979688333214, 0.9889373887491208, 0.9999985694905718]",0.544764331334725,A type of consumer protection,"['A', 'type', 'of', 'consumer', 'protection']",0.1670037297560653,0.7,"{0: '\n        The response does not provide a complete definition of a medallion guarantee. It only mentions that it is a type of consumer protection, but it does not explain what kind of protection it is or what it entails. The reference answer, on the other hand, provides a clear and concise definition of a medallion guarantee, explaining that it is a guarantee by the transferring financial institution that the signature is genuine and the financial institution accepts liability for any forgery. Therefore, the response and reference answer are not semantically equivalent, and the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
