question,target,response,ans_tok,token_probs,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,prom46_score,extracted_prom46_score,infosel_logit
who made the beavis and butthead theme song,'Mike Judge',Mike Judge,"['Mike', ' Judge', '']","[0.9981933153643607, 0.9996776428194508, 1.0]",0.9992900095600664,Mike Judge,"['Mike', 'Judge']",0.9989352033948834,"{1: '\n        The response and reference answer are semantically equivalent, as both answers correctly identify Mike Judge as the creator of the Beavis and Butthead theme song. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
who has won the 2017 womens singles wimbledon tennis tournament,'Garbiñe Muguruza',Garbine Muguruza,"['Gar', 'bine', ' Mug', 'uru', 'za', '']","[0.99964154697793, 0.9046501217161695, 0.9999998807907248, 0.9999994039539004, 1.0, 1.0]",0.9833786433434534,Garbine Muguruza,"['Gar', 'bine', 'Mug', 'uru', 'za']",0.9800876724043764,"{1: ""\n        The response and reference answer are semantically equivalent. Both answers correctly identify Garbine Muguruza as the winner of the 2017 Women's Singles Wimbledon Tennis Tournament. The response is concise and accurate, meeting the requirements of the instruction. Therefore, the response deserves a score of 1. [RESULT] 1""}",1.0,0.0
when was the wheel first used in egypt,'4th Dynasty',3500 BC,"['3', '5', '0', '0', ' BC', '']","[0.9999904633477849, 0.9991915806260342, 1.0, 1.0, 0.9997965511486373, 1.0]",0.9998297224040918,3500 BC,"['3', '5', '0', '0', 'BC']",0.9997956703644032,"{0: '\n        The response and reference answer are not semantically equivalent. The reference answer is a specific historical period, while the response is a date. The two answers convey different information about the same topic. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
which type of organism produces food in an ecosystem,'autotrophs',Producers,"['Pro', 'ducers', '']","[0.9987495104721665, 0.9999998807907248, 0.9868294634947864]",0.9951752007817716,Producers,"['Pro', 'ducers']",0.9993745000809064,"{1: ""\n        The response 'Producers' is semantically equivalent to the reference answer 'autotrophs'. Both terms refer to organisms that produce their own food through photosynthesis or chemosynthesis. Therefore, the response correctly identifies the type of organism that produces food in an ecosystem. [RESULT] 1""}",1.0,0.0
who wrote the song for once in my life,'Orlando Murden',Smokey Robinson,"['S', 'mo', 'key', ' Robinson', '']","[0.48024970026906266, 0.9672196479203806, 0.9999996423722521, 0.9999976158197796, 0.9999996423722521]",0.8578239617680291,Smokey Robinson,"['S', 'mo', 'key', 'Robinson']",0.8255583140521825,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Orlando Murden wrote the song 'For Once In My Life', while the response provided is Smokey Robinson. These two answers are not the same person, and therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
who sang i could not ask for more first,'Edwin McCain',Faith Hill,"['Fa', 'ith', ' Hill', '']","[0.07833850966905818, 0.999994397195003, 0.9999996423722521, 1.0]",0.529045688163734,Faith Hill,"['Fa', 'ith', 'Hill']",0.4278822184746059,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Edwin McCain sang 'I Could Not Ask For More' first, while the response suggests that Faith Hill sang the song. Although Faith Hill has also sung the song, the instruction specifically asks for the first person to sing it. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
who is the singer of waiting for love,'Simon Aldred',Avicii,"['Av', 'ici', 'i', '']","[0.931937910444268, 0.9999985694905718, 1.0, 0.9999991655356624]",0.9825315362431288,Avicii,"['Av', 'ici', 'i']",0.9767770623470396,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Simon Aldred', while the response is 'Avicii'. Avicii is a DJ and music producer, not a singer. The song 'Waiting for Love' was sung by Simon Aldred, not Avicii. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
who recorded it's a man's world,'James Brown',James Brown,"['James', ' Brown', '']","[0.9999982118638471, 0.9999980926550052, 1.0]",0.9999987681725704,James Brown,"['James', 'Brown']",0.9999981522594245,"{1: ""\n        The response and reference answer are semantically equivalent, as both correctly identify James Brown as the person who recorded the song 'It's a Man's World'. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
when does season 14 of grey's anatomy come out,"'September 28, 2017'",2017,"['2', '0', '1', '7', '']","[0.9241245026837648, 1.0, 0.9999785427891018, 0.9999991655356624, 0.9999998807907248]",0.9843377717344872,2017,"['2', '0', '1', '7']",0.9804607239725476,"{0: ""\n        The response provided is a year, which is not semantically equivalent to the reference answer, which is a specific date in September 2017. The response does not provide enough information to determine the exact date of the release of season 14 of Grey's Anatomy. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
when was the last time the detroit lions won a championship,'1993',1957,"['1', '9', '5', '7', '']","[0.9999996423722521, 1.0, 0.9999973774024795, 0.9999998807907248, 1.0]",0.9999993801125814,1957,"['1', '9', '5', '7']",0.9999992251407868,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that the Detroit Lions won a championship in 1993, while the response provided is 1957. This discrepancy indicates that the response does not meet the criteria for a score of 1, as it does not match the reference answer. Therefore, the appropriate score for this response is 0. [RESULT] 0'}",0.0,0.0
who played general chang in star trek 6,'Christopher Plummer',Christopher Plummer,"['Christopher', ' Pl', 'ummer', '']","[0.9997468635567488, 0.9970906034343414, 0.9998886709202175, 1.0]",0.9991808005143225,Christopher Plummer,"['Christopher', 'Pl', 'ummer']",0.998907883176876,"{1: '\n        The response and reference answer are semantically equivalent, both correctly identifying Christopher Plummer as the actor who played General Chang in Star Trek 6. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
which part of earth is covered with water,'71%',Oceans,"['O', 'ceans', '']","[0.562131033602715, 1.0, 0.9999724634116024]",0.8252937084304823,Oceans,"['O', 'ceans']",0.7497539820519228,"{0: ""\n        The response 'Oceans' does not provide the percentage of Earth covered by water, which is the information requested in the instruction. The reference answer provides the percentage of Earth covered by water, which is 71%. Therefore, the response and reference answer are not semantically equivalent. [RESULT] 0""}",0.0,0.0
who's playing han solo in the han solo movie,'Alden Ehrenreich',Alden Ehrenreich,"['A', 'ld', 'en', ' Eh', 'ren', 'reich', '']","[0.9999947548186583, 0.9999976158197796, 1.0, 0.9999909401759619, 1.0, 0.9999977350285647, 1.0]",0.999997292258346,Alden Ehrenreich,"['A', 'ld', 'en', 'Eh', 'ren', 'reich']",0.9999968409687832,"{1: '\n        The response and reference answer are semantically equivalent, both correctly identifying Alden Ehrenreich as the actor playing Han Solo in the Han Solo movie. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
where did the rule of 72 come from,'of Luca Pacioli',Einstein,"['E', 'instein', '']","[0.6365696137571394, 0.676100443407134, 0.9975497113560359]",0.7543922601635538,Einstein,"['E', 'instein']",0.6560373450655915,"{0: '\n        The response does not provide the correct origin of the rule of 72. The rule of 72 is a financial formula used to estimate the time it takes for an investment to double at a given annual interest rate. It was first introduced by the Italian mathematician Luca Pacioli in his work ""Summa de arithmetica, geometria, proportioni et proportionalita"" in 1494. The response provided, Einstein, is incorrect as Einstein did not originate the rule of 72. Therefore, the response and reference answer are not semantically equivalent, and the score is 0. [RESULT] 0'}",0.0,0.0
when was the masque of the red death written,'1842',1842,"['1', '8', '4', '2', '']","[1.0, 1.0, 1.0, 1.0, 1.0]",1.0,1842,"['1', '8', '4', '2']",1.0,"{1: '\n        The response and reference answer are semantically equivalent, both indicating the year 1842 as the time when the Masque of the Red Death was written. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
who sings the original version of feeling good,'Cy Grant',Nina Simone,"['N', 'ina', ' Simone', '']","[0.9993527551472414, 0.999436457816917, 0.9999997615814777, 1.0]",0.9996971973896306,Nina Simone,"['N', 'ina', 'Simone']",0.9995962835629724,"{0: ""\n        The response provided is incorrect as it does not match the reference answer. The reference answer is 'Cy Grant', while the response is 'Nina Simone'. These two answers are not semantically equivalent, as they refer to different individuals. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
how many fleet of war ships brought by achilles in the shore near troy,'50',1200,"['1', '2', '0', '0', '']","[0.9999973774024795, 0.7380766487795285, 0.9999281219647157, 0.9999958276922101, 0.9999988079084972]",0.9410514232374976,1200,"['1', '2', '0', '0']",0.926865728790048,"{0: '\n        The response and reference answer are not semantically equivalent. The reference answer states that Achilles brought 50 fleet of war ships to the shore near Troy, while the response states 1200. This discrepancy indicates that the response does not accurately reflect the information provided in the instruction. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
who does black panther marry in the comics,'Ororo Munroe',Ororo Munroe,"['Or', 'oro', ' Mun', 'roe', '']","[0.7970954729914987, 0.9999971389852362, 0.9706852998040256, 0.9992902551383588, 0.9999965429424904]",0.9498511234489352,Ororo Munroe,"['Or', 'oro', 'Mun', 'roe']",0.9377127071292592,"{1: '\n        The response provided is semantically equivalent to the reference answer, indicating that the respondent has correctly identified the character that Black Panther marries in the comics. The response is concise and accurate, meeting the requirements of the instruction. Therefore, the response deserves a score of 1. [RESULT] 1'}",1.0,0.0
what is the record for home runs in a season,'Barry Bonds',73,"['7', '3', '']","[0.9999938011552557, 0.9999985694905718, 1.0]",0.9999974568784308,73,"['7', '3']",0.9999961853200716,"{0: '\n        The response provided is a number, while the reference answer is a name. The instruction asks for the record for home runs in a season, which is a numerical value. However, the reference answer does not provide a numerical value but rather a name. Therefore, the response and reference answer are not semantically equivalent. The response is a correct answer to the instruction, but it does not match the reference answer. [RESULT] 0'}",0.0,0.0
