question,target,response,ans_tok,token_probs,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,prom46_score,extracted_prom46_score,infosel_logit
Man In The Mirror first featured on which Michel Jackson album?,'Bad (disambiguation)',Bad,"['Bad', '', '']","[0.9995461378993424, 0.9638566161587089, 0.2450050691015952]",0.6180118218652333,Bad,['Bad'],0.9995461378993424,"{0: '\n        The response ""Bad"" is not semantically equivalent to the reference answer ""Bad (disambiguation)"". The reference answer includes ""(disambiguation)"" to clarify that there are multiple meanings of the word ""bad"", while the response does not. Therefore, the response does not fully address the instruction, and it fails to meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
Where was the first battle with US involvement in the Korean War?,'水原',"Osan
","['Os', 'an', '', '\n', '']","[0.999585681039451, 0.999997854237364, 0.9843812959756164, 0.880441775043104, 0.9999850990607847]",0.9717069821935967,Osan,"['Os', 'an']",0.9997917463981412,"{0: ""\n        The response 'Osan' is not semantically equivalent to the reference answer '水原'. The reference answer is the name of a location in Korean, which is the correct answer to the instruction. The response 'Osan' is the name of a location in English, but it is not the correct answer to the instruction. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
On which Caribbean island did Princess Diana spend he first Christmas after her divorce was announced?,"'Barbuda Island, Antigua and Barbuda'",Necker,"['Nec', 'ker', '', '']","[0.640898614544412, 0.9999334856404999, 0.6036081424372777, 0.1479746904572722]",0.4891316255328871,Necker,"['Nec', 'ker']",0.8005348122246534,"{0: ""\n        The response 'Necker' does not match the reference answer 'Barbuda Island, Antigua and Barbuda'. The two answers are not semantically equivalent, as they refer to different Caribbean islands. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
In which decade was Arnold Schwarzenegger born?,'The Fifties',"1940s 

","['1', '9', '4', '0', 's', ' ', '\n', '', '\n', '']","[0.9999426636198856, 0.9999973774024795, 0.9999194210120019, 0.999517197164605, 0.9998915313159117, 0.03724013063872753, 0.9969066995398573, 0.9999692449491795, 0.9667936016023887, 0.9999890328655275]",0.7169128226032051,1940s,"['1', '9', '4', '0', 's']",0.9998536233443124,"{'0.5': ""\n        The response provided is correct, as Arnold Schwarzenegger was indeed born in the 1940s. However, the reference answer specifies the decade as 'The Fifties', which is more precise than the response given. The response could have been improved by providing the exact decade instead of a range of years. Therefore, while the response is factually correct, it does not fully meet the criteria for a score of 1 due to its lack of precision. [RESULT] 0.5""}",1.0,0.0
Which musical featured the song Thank Heaven for Little Girls?,'Gigi',"Gypsy 

","['Gypsy', ' ', '\n', '', '\n', '']","[0.5521124068911933, 0.1179121438508191, 0.9949822747064879, 0.9999420676405305, 0.9523934302946485, 0.9999898673126559]",0.6285859979772669,Gypsy,['Gypsy'],0.5521124068911933,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Gigi', which is the correct musical featuring the song 'Thank Heaven for Little Girls'. However, the response given is 'Gypsy', which is incorrect. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
The Queen Elizabeth liner was destroyed by fire in the 70s in which harbour?,'Kong Hong',"New York
","['New', ' York', '', '\n', '']","[0.9314917876687024, 0.9994326474291276, 0.6249610499002289, 0.9043444730128061, 0.9999901057270287]",0.8794740327234722,New York,"['New', 'York']",0.9648643963833582,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that the Queen Elizabeth liner was destroyed by fire in the harbour of Kong Hong, while the response provided suggests that the incident occurred in New York. This discrepancy indicates that the response does not meet the criteria for a score of 1, as it does not accurately reflect the information presented in the instruction. Therefore, the appropriate score for this response is 0. [RESULT] 0'}",0.0,0.0
What breed of dog did Columbo own?,'Basset Hound',"Basset Hound
","['Bas', 'set', ' Hound', '', '\n', '']","[0.9982934560915621, 0.9979598506939957, 0.9915485711088927, 0.8651607317521374, 0.9397837036125434, 0.9999884368330701]",0.964126815844806,Basset Hound,"['Bas', 'set', 'Hound']",0.9959291153813152,"{1: '\n        The response and reference answer are semantically equivalent, both indicating that Columbo owned a Basset Hound. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
What was the first movie western called?,'Josefa Jamarillo Carson',"The Great Train Robbery
","['The', ' Great', ' Train', ' Robbery', '', '\n', '']","[0.9964822734024041, 0.9985628546305284, 0.9987061097794344, 0.9999420676405305, 0.9425091949275397, 0.9323242562139062, 0.9999953508594288]",0.9808144828470574,The Great Train Robbery,"['The', 'Great', 'Train', 'Robbery']",0.9984225531152028,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer refers to the first western movie, which was 'Josefa Jamarillo Carson', while the response provided is 'The Great Train Robbery'. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
Which Oscar-winning actress was born on exactly the same day as actress Lindsay Wagner?,'Meryl streep',"Jodie Foster
","['Jo', 'die', ' Foster', '', '\n', '']","[0.19370326077403274, 0.9991419531818692, 0.9971525916710011, 0.6965963859299661, 0.9577562821873827, 0.9999911785905904]",0.7106018885373746,Jodie Foster,"['Jo', 'die', 'Foster']",0.5778856581160453,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The question asks for an actress who shares the same birthday with Lindsay Wagner, and the reference answer is Meryl Streep. However, the response given is Jodie Foster, which does not match the reference answer. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
Which Amendment to the Constitution brought in prohibition in 1920?,'18',"Eighteenth
","['E', 'igh', 'teenth', '', '\n', '']","[0.10651387521438219, 0.9978169280578718, 0.9998757993463431, 0.971014178727983, 0.9146549652893774, 0.9999367038714214]",0.6747502922262808,Eighteenth,"['E', 'igh', 'teenth']",0.4736610826999488,"{1: '\n        The response and reference answer are semantically equivalent. Both indicate the Eighteenth Amendment to the Constitution, which brought in prohibition in 1920. The response is concise and accurate, fulfilling the requirements of the instruction. Therefore, the response deserves a score of 1. [RESULT] 1'}",1.0,0.0
Which oil scandal hit the US in 1924?,'Teapot dome affair',Teapot Dome,"['Tea', 'pot', ' Dome', '', '']","[0.9998430260128397, 0.9996819316122285, 0.999777724091091, 0.9061765802026424, 0.22263317663461085]",0.7259387302291856,Teapot Dome,"['Tea', 'pot', 'Dome']",0.999767558383081,"{1: ""\n        The response 'Teapot Dome' is semantically equivalent to the reference answer 'Teapot dome affair'. Both answers refer to the same historical event, which was a political scandal involving the leasing of naval oil reserves in Teapot Dome, Wyoming, during the presidency of Warren G. Harding. The difference in the two answers is merely a matter of phrasing, with the reference answer including the word 'affair' to indicate the nature of the event as a scandal. However, this additional word does not change the meaning of the answer, and both answers are equally correct in the context of the instruction. Therefore, the response fully meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
Phil Collins appeared in which Spielberg film with Robin Williams?,'Hook',"Hook
","['Hook', '', '\n', '']","[0.9949690570664735, 0.97324918955801, 0.9818174463040934, 0.9999568480995753]",0.9874415719092844,Hook,['Hook'],0.9949690570664736,"{1: ""\n        The response and reference answer are semantically equivalent, both being 'Hook'. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
1998 was the Chinese year of which creature?,'Tigress',"Tiger
","['Tiger', '', '\n', '']","[0.9993337066942178, 0.8772456458122676, 0.8931052461264942, 0.999979377218382]",0.9406571486613964,Tiger,['Tiger'],0.999333706694218,"{0: ""\n        The response 'Tiger' is not semantically equivalent to the reference answer 'Tigress'. The difference in gender does not change the fact that both answers refer to the same creature. However, according to the score rubric, the response must be semantically equivalent to the reference answer to get a score of 1. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
Which country does musician Alfred Brendel come from?,'The Republic of Austria',"Austria
","['Austria', '', '\n', '']","[0.9999163220796635, 0.9722844820594341, 0.9464634745800784, 0.9999879600069963]",0.9794085937780675,Austria,['Austria'],0.9999163220796636,"{1: ""\n        The response and reference answer are semantically equivalent. The musician Alfred Brendel comes from Austria, which is correctly identified in the response. The reference answer specifies 'The Republic of Austria', but this is not necessary for the response to be correct. The response is concise and accurate, and it meets the requirements of the instruction. Therefore, the response deserves a score of 1. [RESULT] 1""}",1.0,0.0
Theodore Francis international airport is in which US state?,'RhodeIsland',"Ohio
","['Ohio', '', '\n', '']","[0.02463756163811271, 0.8763248294342304, 0.9145471697359447, 0.9999772315450165]",0.3748562580903552,Ohio,['Ohio'],0.0246375616381127,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Theodore Francis international airport is in Rhode Island, while the response provided states that it is in Ohio. This discrepancy indicates that the response does not meet the criteria for a score of 1, as it does not match the reference answer. Therefore, the appropriate score for this response is 0. [RESULT] 0'}",0.0,0.0
In which soap did Demi Moore find fame?,'Everyday Heroes',"General Hospital
","['General', ' Hospital', '', '\n', '']","[0.9975581338410985, 0.9989966693705675, 0.889377154801015, 0.9239633740117141, 0.9999884368330701]",0.96083229441674,General Hospital,"['General', 'Hospital']",0.998277142486382,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer refers to a specific episode of the TV show 'General Hospital' where Demi Moore found fame, while the response only mentions the name of the TV show. Therefore, the response does not fully address the instruction. [RESULT] 0""}",0.0,0.0
"To the nearest million, what is the population of London, England?",'seven million',"9000000 

","['9', '0', '0', '0', '0', '0', '0', ' ', '\n', '', '\n', '']","[0.9985384874836996, 0.9129579272653329, 0.9999061910914088, 0.9999548217221015, 0.9998979672634241, 0.9999971389852362, 0.9999880792130387, 0.11860579859509932, 0.99697079750259, 0.9999657881048538, 0.9839837409612223, 0.9999958276922101]",0.8294470633617937,9000000,"['9', '0', '0', '0', '0', '0', '0']",0.9868326192116208,"{0: ""\n        The response and reference answer are not semantically equivalent. The reference answer states the population of London, England is 'seven million', while the response states the population is 'nine million'. This discrepancy indicates that the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
