question,target,response,ans_tok,tok_prob,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,infosel_logit,prom46_score,extracted_prom46_score
"Which African country is bordered by Benin, Ghana, Ivory Coast, Niger, and Mali?",'Bourkina-Fasso',answer: Nigeria,"['answer', ':', 'Niger', 'ia', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.44735624781885247, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8513941764831543,Nigeria,"['Niger', 'ia']",1.0,0.0,"{0: ""\n        The response 'Nigeria' is not semantically equivalent to the reference answer 'Bourkina-Fasso'. The instruction asked for the African country that is bordered by Benin, Ghana, Ivory Coast, Niger, and Mali. Nigeria is not bordered by all these countries, while Bourkina-Fasso is. Therefore, the response does not meet the criteria of the instruction. [RESULT] 0""}",0.0
Who was the woman sentenced to six years in jail after the murder of Stompei Seipi?,'Nomzamo Winifred Zanyiwe Madikizela',surely it was Nina Schrøder,"['s', 'ure', 'ly', 'it', 'was', 'N', 'ina', 'Sch', 'r', 'ø', 'der', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.03849463181784353, 0.3716988299472897, 0.7336922469855143, 0.13261543320200747, 0.6661044624741339, 0.011344020925425717, 0.8571565493932445, 0.3658598850636755, 0.02187569941866148, 0.27944716438577677, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2284128367900848,surely it was Nina Schrøder,"['s', 'ure', 'ly', 'it', 'was', 'N', 'ina', 'Sch', 'r', 'ø', 'der']",0.1997203423599739,0.0,"{0: '\n        The response provided is incorrect as it does not match the reference answer. The correct name is Nomzamo Winifred Zanyiwe Madikizela, not Nina Schrøder. Therefore, the response does not meet the criteria for a score of 1, as it is not semantically equivalent to the reference answer. [RESULT] 0'}",0.0
In which country are the towns of Gweru and Kwekwe?,'Zimbobwe',dale,"['dale', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.019410756460292562, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1393224895000457,dale,['dale'],0.0194107564602925,0.0,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer correctly identifies the country where the towns of Gweru and Kwekwe are located, which is Zimbabwe. However, the response given is 'dale', which does not provide any relevant information regarding the location of the mentioned towns. Therefore, the response does not meet the criteria for a score of 1, as it is not semantically equivalent to the reference answer. [RESULT] 0""}",0.0
Who was the founder of the Back to Africa movement who largely inspired Rastafarianism?,'MARCUS GARVEY',? Marcus Garvey,"['?', 'Marcus', 'Gar', 'vey', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.10829780966452225, 0.7793267848035941, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6099129319190979,Marcus Garvey,"['Marcus', 'Gar', 'vey']",0.9202515005555706,0.0,"{1: '\n        The response and reference answer are semantically equivalent, as both answers correctly identify Marcus Garvey as the founder of the Back to Africa movement who largely inspired Rastafarianism. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0
Which African country is sandwiched between Ghana and Benin?,'Republic of Togo',answer: Togo,"['answer', ':', 'T', 'ogo', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.4470750256654179, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8512871265411377,Togo,"['T', 'ogo']",1.0,0.0,"{1: ""\n        The response 'Togo' is semantically equivalent to the reference answer 'Republic of Togo'. Both answers correctly identify the African country that is sandwiched between Ghana and Benin. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0
The Zambesi and which other river define the borders of Matabeleland?,"'Northern Province, South Africa'",sure! My guess is: Limpopo River,"['s', 'ure', '!', 'My', 'guess', 'is', ':', 'L', 'imp', 'opo', 'River', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.26780186996832, 1.0, 1.0, 0.40247558399679056, 1.0, 1.0, 0.7666937609888143, 0.48543432899432687, 1.0, 1.0, 0.12229701745003883, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6420370936393738,sure My guess is: Limpopo River,"['My', 'guess', 'is', 'L', 'imp', 'opo', 'River']",0.5865790607142004,0.0,"{0: '\n        The response provided does not match the reference answer. The reference answer states that the Northern Province, South Africa is the region defined by the Zambesi and Limpopo rivers. However, the response suggests the Limpopo River as the other river defining the borders of Matabeleland. This is incorrect as the correct answer is the Limpopo River, not the Northern Province, South Africa. Therefore, the response and reference answer are not semantically equivalent, and the score is 0. [RESULT] 0'}",0.0
In which mountains are Camp David?,'Appalachian',answer: Maryland,"['answer', ':', 'Maryland', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.4547254539818584, 1.0, 0.7674913174786833, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7686094045639038,Maryland,['Maryland'],0.7674913174786833,0.0,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer correctly identifies the Appalachian Mountains as the location of Camp David, while the response only mentions Maryland, which is the state where Camp David is located but does not specify the mountain range. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
"""Which song say, """"The words of the prophet are written on the subway walls?""""""",'The Sounds of Silence (song)',"answer: ""Blowin' in the Wind""","['answer', ':', '""', 'B', 'low', 'in', ""'"", 'in', 'the', 'Wind', '""', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.3870287724416413, 1.0, 1.0, 0.19997031307624702, 0.16303415397119742, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6946226358413696,"""Blowin' in the Wind""","['""', 'B', 'low', 'in', ""'"", 'in', 'the', 'Wind', '""']",0.683604483294186,0.0,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'The Sounds of Silence (song)', which is the correct song that contains the lyrics 'The words of the prophet are written on the subway walls'. However, the response given is 'Blowin' in the Wind', which is a different song by Bob Dylan. Therefore, the response does not meet the criteria for a score of 1, as it is not semantically equivalent to the reference answer. [RESULT] 0""}",0.0
Who sang the title song for the Bond film A View To A Kill?,'Duran duran',... Duran Duran,"['...', 'Dur', 'an', 'Dur', 'an', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.022295222223566814, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5305202603340149,Duran Duran,"['Dur', 'an', 'Dur', 'an']",1.0,0.0,"{1: ""\n        The response and reference answer are semantically equivalent, both indicating the band 'Duran Duran'. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0
In which country did General Jaruzelski impose marital law in 1981?,'Etymology of Poland',/Poland,"['/', 'Pol', 'and', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.06418278073721762, 0.7956664491058112, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.475376158952713,Poland,"['Pol', 'and']",0.8920013728161024,0.0,"{1: '\n        The response correctly identifies the country where General Jaruzelski imposed martial law in 1981, which is Poland. This is in line with the reference answer, making the response and reference answer semantically equivalent. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0
Who won the Oscar for directing It Happened One Night?,'Frank Capra',0 Frank Capra,"['0', 'Frank', 'Cap', 'ra', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.04033276642202478, 0.9555785022114717, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5214166045188904,0 Frank Capra,"['0', 'Frank', 'Cap', 'ra']",0.443078927205613,0.0,"{1: '\n        The response and reference answer are semantically equivalent, as both provide the name of the director who won the Oscar for It Happened One Night. The response correctly identifies Frank Capra as the winner, which matches the reference answer. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0
Hellenikon international airport is in which country?,'Yunanistan',answer: Greece,"['answer', ':', 'Greece', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.3640240003134605, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.776752233505249,Greece,['Greece'],1.0,0.0,"{1: ""\n        The response 'Greece' is semantically equivalent to the reference answer 'Yunanistan', as both refer to the same country where Hellenikon International Airport is located. Therefore, the response meets the criteria of the score rubric and should be scored as 1. [RESULT] 1""}",1.0
Who had a 60s No 1 with Lightnin' Strikes?,'Luigi A.G. Sacco',southernair,"['s', 'ou', 'ther', 'na', 'ir', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.0829278966426926, 0.06122065858036938, 0.6003057004854134, 0.11027834757434297, 0.7081432349534346, 0.9198034062960583, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2454970180988311,southernair,"['s', 'ou', 'ther', 'na', 'ir']",0.1885022311976774,0.0,"{0: ""\n        The response 'southernair' does not match the reference answer 'Luigi A.G. Sacco'. The response does not provide any information about who had a 60s No 1 with Lightnin' Strikes. Therefore, the response and reference answer are not semantically equivalent. [RESULT] 0""}",0.0
In which year was CNN founded?,"'one thousand, nine hundred and eighty'",answer: 1980,"['answer', ':', '', '1', '9', '8', '0', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.607377768917063, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9395769238471984,1980,"['1', '9', '8', '0']",1.0,0.0,"{1: '\n        The response and reference answer are semantically equivalent, as they both represent the same year. The response correctly identifies the year 1980 as the founding year of CNN, which matches the reference answer. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0
Who was President Reagan's Secretary for Defense from 1987 to 1989?,'Frank Charles Carlucci',answer: Caspar Weinberger,"['answer', ':', 'Cas', 'par', 'Wein', 'berger', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.0516510047650844, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.654868483543396,Caspar Weinberger,"['Cas', 'par', 'Wein', 'berger']",1.0,0.0,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer is Frank Charles Carlucci, while the response is Caspar Weinberger. These two individuals are different people, and thus, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
Which famous brother of Talia Shire does not share her last name?,'Ford coppola',0 Joe Pesci,"['0', 'Joe', 'P', 'es', 'ci', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.032301426346929486, 0.09697047278784862, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3825106918811798,0 Joe Pesci,"['0', 'Joe', 'P', 'es', 'ci']",0.3156256156785207,0.0,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The question asks for a famous brother of Talia Shire who does not share her last name. The reference answer is 'Ford Coppola', which is indeed a famous brother of Talia Shire who does not share her last name. However, the response provided is 'Joe Pesci', who is not related to Talia Shire. Therefore, the response does not meet the criteria set by the instruction. [RESULT] 0""}",0.0
In basketball where do the Celtics come from?,'City of Boston',answer: Boston,"['answer', ':', 'Boston', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.466897850569826, 0.8762039052550773, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7997546792030334,Boston,['Boston'],1.0,0.0,"{1: '\n        The response and reference answer are semantically equivalent. Both indicate that the Celtics are from the city of Boston. The response is concise and accurate, providing the necessary information without any unnecessary details. It meets the criteria for a score of 1. [RESULT] 1'}",1.0
Which Disney film had the theme tune A Whole New World?,"""'Ala' ad Din""",? Aladdin,"['?', 'Al', 'add', 'in', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.11849672464949876, 0.8868020303467916, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6372452974319458,Aladdin,"['Al', 'add', 'in']",0.9607466812195828,0.0,"{1: '\n        The response ""Aladdin"" is semantically equivalent to the reference answer ""\'Ala\' ad Din"". Both answers refer to the same Disney film, which is Aladdin. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0
What does MG sand for in Booker T & The MG's?,'Memphis style',(M) Stephen.,"['(', 'M', ')', 'Stephen', '.', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.00870208108210028, 1.0, 1.0, 0.06732517989519966, 0.024087004848536136, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1554523110389709,(M) Stephen.,"['(', 'M', ')', 'Stephen', '.']",0.1071313776232163,0.0,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer refers to the 'Memphis style' of music, which is what MG sand for in Booker T & The MG's. However, the response given is simply 'Stephen', which does not provide any relevant information about the role or significance of MG in the band. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
Florence Ballard was a member of which girl group?,'Diana Ross and the Supremes',...The Supremes,"['...', 'The', 'Sup', 'rem', 'es', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.011588304717090214, 0.8468742573829001, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4627074301242828,The Supremes,"['The', 'Sup', 'rem', 'es']",0.9593006371738536,0.0,"{1: ""\n        The response and reference answer are semantically equivalent. The response correctly identifies the group as 'The Supremes', which is the same as the reference answer 'Diana Ross and the Supremes'. The difference in wording does not affect the meaning or accuracy of the response. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0
"Who was born first, Susan Sarandon or Glenn Close?",'Susan Abigail Sarandon',? Glenn Close,"['?', 'Gl', 'enn', 'Close', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.2176598494759639, 0.06701631987936436, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4293304979801178,Glenn Close,"['Gl', 'enn', 'Close']",0.4061877844694121,0.0,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer specifies the full name of Susan Sarandon, while the response only provides the last name. This discrepancy in the level of detail provided makes the two answers not semantically equivalent. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
Who wrote the novel The Go Between?,'L P Hartley',/LindseyNolan,"['/', 'L', 'ind', 'sey', 'N', 'olan', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.06783000713006465, 1.0, 0.006253374285968204, 1.0, 0.0702242790391933, 0.014087097174378347, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1227376461029052,LindseyNolan,"['L', 'ind', 'sey', 'N', 'olan']",0.0908415727538935,0.0,"{0: ""\n        The response provided does not match the reference answer. The reference answer is 'L P Hartley', while the response is 'LindseyNolan'. These two answers are not semantically equivalent, as they refer to different individuals. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
In which musical do the sweeps sing Chim Chim Cheree?,'Mrs. George Banks',answer: Mary Poppins,"['answer', ':', 'Mary', 'Po', 'pp', 'ins', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.4462559057034807, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8911290168762207,Mary Poppins,"['Mary', 'Po', 'pp', 'ins']",1.0,0.0,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer specifies 'Mrs. George Banks', while the response only mentions 'Mary Poppins'. Although 'Mary Poppins' is the correct musical, the specific character who sings 'Chim Chim Cheree' is not mentioned. Therefore, the response does not fully meet the criteria of the instruction. [RESULT] 0""}",0.0
Who had a big 60s No 1 with Tossin' and Turnin'?,'Bobby Lewis',"s
Robin Gibb","['s', '\n', 'Rob', 'in', 'Gib', 'b', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.09388346872730098, 0.04838117139232179, 0.33154404649028685, 1.0, 0.6125634390641793, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3684873282909393,"s
Robin Gibb","['s', 'Rob', 'in', 'Gib', 'b']",0.4529562814006174,0.0,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Bobby Lewis', while the response is 'Robin Gibb'. These two answers are not the same person, and therefore, the response does not meet the criteria for a score of 1. The response should have been 'Bobby Lewis' to be semantically equivalent to the reference answer. [RESULT] 0""}",0.0
