question,target,response,ans_tok,token_probs,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,prom46_score,extracted_prom46_score,infosel_logit
who owns the rights to the song happy birthday,'Warner/Chappell Music',"Warner Music Group
","['Warner', ' Music', ' Group', '', '\n', '']","[0.9959223331798362, 0.10221816806243404, 0.99913731197428, 0.9407415063152409, 0.9239178783556021, 0.9999791388102051]",0.6674399938110981,Warner Music Group,"['Warner', 'Music', 'Group']",0.4667950558144499,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer specifies 'Warner/Chappell Music', while the response only mentions 'Warner Music Group'. These two entities are different, and therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
who sang the song every breath you take,'The Police',"The Police 

","['The', ' Police', ' ', '\n', '', '\n', '']","[0.9791603835519526, 0.999183011511923, 0.5251741664561602, 0.9991965793680312, 0.9999647152949073, 0.981856403695351, 0.9999940395710211]",0.906770963328134,The Police,"['The', 'Police']",0.9891210344495812,"{1: ""\n        The response and reference answer are semantically equivalent, as both correctly identify the band 'The Police' as the performers of the song 'Every Breath You Take'. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
when did the british hand-over sovereignty of hong kong back to china,'1 July 1997',"1997 

","['1', '9', '9', '7', ' ', '\n', '', '\n', '']","[0.9988636784233773, 0.999998927117538, 0.9999995231630692, 0.9999980926550052, 0.6132935221308834, 0.9994463411343099, 0.9999822381318529, 0.9705683861762302, 0.9999982118638471]",0.9438073582520248,1997,"['1', '9', '9', '7']",0.9997149344523112,"{0: ""\n        The response '1997' is not semantically equivalent to the reference answer '1 July 1997'. The reference answer includes the specific date of the handover, while the response only provides the year. Therefore, the response does not fully meet the criteria of the instruction. [RESULT] 0""}",0.0,0.0
the first life forms to appear on earth were,'putative fossilized microorganisms',"Bacteria
","['Bacteria', '', '\n', '']","[0.8385621021795556, 0.8760445134876543, 0.9523988373736149, 0.9999904633477849]",0.9145743772315422,Bacteria,['Bacteria'],0.8385621021795556,"{0: '\n        The response ""Bacteria"" is not semantically equivalent to the reference answer ""putative fossilized microorganisms"". The reference answer refers to the first life forms that have been discovered through fossil evidence, while the response only mentions a type of life form without specifying its status as the first life form on Earth. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
who played the robot on lost in space 2018,'Brian Steele',"Brian Steele 

","['Brian', ' Steele', ' ', '\n', '', '\n', '']","[0.8340918812210908, 0.4293916457013198, 0.24123275644416928, 0.997873071264296, 0.9999756818971168, 0.9794888554036295, 0.9999969005680498]",0.7025097882199342,Brian Steele,"['Brian', 'Steele']",0.5984580900477777,"{1: '\n        The response and reference answer are semantically equivalent, both indicating that Brian Steele played the robot on Lost in Space 2018. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
who came up with britain's got talent,'Simon Cowell',"Simon Cowell
","['Simon', ' Cowell', '', '\n', '']","[0.9999477890584575, 0.9999110777746556, 0.6435225031525924, 0.797973512515106, 0.9999966621509202]",0.87518102642809,Simon Cowell,"['Simon', 'Cowell']",0.99992943324808,"{1: ""\n        The response 'Simon Cowell' is semantically equivalent to the reference answer 'Simon Cowell'. Both answers correctly identify the person who came up with Britain's Got Talent. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
what year did my pet monster come out,'1986',"1996
","['1', '9', '9', '6', '', '\n', '']","[0.5309703640736441, 0.9998672184861468, 0.6838276833156185, 0.39807527965980966, 0.9368667074868678, 0.9874159498345344, 0.9998873599103809]",0.7501541272751927,1996,"['1', '9', '9', '6']",0.6165682040173186,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that the pet monster came out in 1986, while the response states that it came out in 1996. This is a difference of ten years, which is significant and changes the meaning of the statement. Therefore, the response does not meet the criteria for a score of 1, as it is not semantically equivalent to the reference answer. [RESULT] 0'}",0.0,0.0
who made the beavis and butthead theme song,'Mike Judge',"

Mike Judge
","['\n\n', 'Mike', ' Judge', '', '\n', '']","[0.0002930799618811852, 0.990153829802703, 0.9997351870978618, 0.7698028625557797, 0.9871032792332706, 0.9999781851762466]",0.2457825635666195,Mike Judge,"['Mike', 'Judge']",0.9949329747744166,"{1: '\n        The response and reference answer are semantically equivalent, as they both correctly identify Mike Judge as the creator of the Beavis and Butthead theme song. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
who has won the 2017 womens singles wimbledon tennis tournament,'Garbiñe Muguruza',"Garbiñe Muguruza 

","['Gar', 'bi', 'ñe', ' Mug', 'uru', 'za', ' ', '\n', '', '\n', '']","[0.9947245948195997, 0.9913159781730946, 0.9999811652878874, 0.9976046379786443, 0.9999386109847371, 0.9999982118638471, 0.8034053145762426, 0.9996815742145522, 0.9999760395072579, 0.9769319616438109, 0.9999982118638471]",0.9767233610467372,Garbiñe Muguruza,"['Gar', 'bi', 'ñe', 'Mug', 'uru', 'za']",0.9972551795354136,"{1: ""\n        The response 'Garbiñe Muguruza' is semantically equivalent to the reference answer 'Garbiñe Muguruza'. Both answers correctly identify the winner of the 2017 Women's Singles Wimbledon Tennis Tournament. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
when was the wheel first used in egypt,'4th Dynasty',"3500 BCE
","['3', '5', '0', '0', ' BCE', '', '\n', '']","[0.9969870306248961, 0.9984204723550381, 0.9999896288992496, 0.999997854237364, 0.4986438688496308, 0.371133400190478, 0.9818550229145209, 0.9999922514562127]",0.8075515581156387,3500 BCE,"['3', '5', '0', '0', 'BCE']",0.8692758348283632,"{0: '\n        The response and reference answer are not semantically equivalent. The reference answer provides a more specific time period, the 4th Dynasty, while the response gives a more general date, 3500 BCE. The response does not provide enough context to determine if it refers to the same time period as the reference answer. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
which type of organism produces food in an ecosystem,'autotrophs',"Producer
","['Producer', '', '\n', '']","[0.1456514174906153, 0.874344956451212, 0.9465033069592405, 0.9999924898711539]",0.5892221978398136,Producer,['Producer'],0.1456514174906153,"{1: ""\n        The response 'Producer' is semantically equivalent to the reference answer 'autotrophs'. Both terms refer to the same concept in an ecosystem, where organisms produce their own food through photosynthesis or chemosynthesis. Therefore, the response correctly identifies the type of organism that produces food in an ecosystem. [RESULT] 1""}",1.0,0.0
who wrote the song for once in my life,'Orlando Murden',"Smokey Robinson
","['Smokey', ' Robinson', '', '\n', '']","[0.003960352913111261, 0.993231055096753, 0.7736273191312477, 0.851730016109162, 0.999985218266486]",0.3038941233035083,Smokey Robinson,"['Smokey', 'Robinson']",0.0627179838837713,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Orlando Murden wrote the song 'For Once In My Life', while the response provided is Smokey Robinson. These two answers are not the same person, and therefore the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
who sang i could not ask for more first,'Edwin McCain',"Edwin McCain
","['Edwin', ' McCain', '', '\n', '']","[0.867078396799859, 0.9991931278156386, 0.6929111247190073, 0.8516172572305323, 0.9999848606494246]",0.8744291832664506,Edwin McCain,"['Edwin', 'McCain']",0.930794700973217,"{1: ""\n        The response and reference answer are semantically equivalent, both correctly identifying Edwin McCain as the original singer of the song 'I Could Not Ask For More'. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
who is the singer of waiting for love,'Simon Aldred',"Avicii
","['A', 'vic', 'ii', '', '\n', '']","[0.9987059908406604, 0.9993173970302441, 0.9999719866022398, 0.5209333219117024, 0.9523367748939594, 0.9999927282861518]",0.8894394989443075,Avicii,"['A', 'vic', 'ii']",0.9993316577897076,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Simon Aldred', while the response is 'Avicii'. Avicii is a DJ and music producer, not a singer. The song 'Waiting for Love' was sung by Simon Aldred, not Avicii. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
who recorded it's a man's world,'James Brown',"James Brown
","['James', ' Brown', '', '\n', '']","[0.9967470236037081, 0.9981914149496643, 0.8467764626037685, 0.9463999408739839, 0.9999874831811498]",0.9557127167653376,James Brown,"['James', 'Brown']",0.9974689578316972,"{1: ""\n        The response 'James Brown' is semantically equivalent to the reference answer 'James Brown'. Both answers correctly identify the person who recorded the song 'It's a Man's World'. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
when does season 14 of grey's anatomy come out,"'September 28, 2017'","September 2017
","['September', ' ', '2', '0', '1', '7', '', '\n', '']","[0.7937202650879078, 0.9951278096225569, 0.9970514945045948, 0.6606850656845605, 0.9129705451861053, 0.998587460686261, 0.8095010017665342, 0.979478904957511, 0.9999656689032875]",0.8970382949115631,September 2017,"['September', '2', '0', '1', '7']",0.862272398406737,"{0: ""\n        The response provided is close to the reference answer, but it lacks the specific date of September 28, 2017. The instruction asked for the release date of season 14 of Grey's Anatomy, and the response only gives the month of the release. Therefore, the response and reference answer are not semantically equivalent, which means the response does not fully meet the criteria set by the score rubric. [RESULT] 0""}",0.0,0.0
when was the last time the detroit lions won a championship,'1993',"1957
","['1', '9', '5', '7', '', '\n', '']","[0.9999201361521574, 0.9999988079084972, 0.9999405181016902, 0.9999486234366108, 0.585432328182123, 0.9396889547142188, 0.9999967813595916]",0.9181441424730128,1957,"['1', '9', '5', '7']",0.9999520209810348,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that the Detroit Lions won a championship in 1993, while the response provided states that they won in 1957. This discrepancy indicates that the response does not meet the criteria for a score of 1, as it does not match the reference answer. Therefore, the appropriate score for this response is 0. [RESULT] 0'}",0.0,0.0
