question,target,response,ans_tok,token_probs,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,prom46_score,extracted_prom46_score,infosel_logit
what year did my pet monster come out,'1986',2007,"['200', '7', '']","[0.6631990054219071, 0.01075204262705184, 0.9869339556474312]",0.1916347708168073,2007,"['200', '7']",0.0844437326064802,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that the pet monster came out in 1986, while the response provided is 2007. This discrepancy indicates that the response does not meet the criteria for a score of 1, as it does not match the reference answer. Therefore, the appropriate score for this response is 0. [RESULT] 0'}",0.0,0.0
who made the beavis and butthead theme song,'Mike Judge',Mike Judge,"['Mike', ' Judge', '']","[0.9482477188620867, 0.9973337404715165, 0.9687263127511283]",0.9712278743868192,Mike Judge,"['Mike', 'Judge']",0.9724810766006236,"{1: '\n        The response and reference answer are semantically equivalent, as both answers correctly identify Mike Judge as the creator of the Beavis and Butthead theme song. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
who has won the 2017 womens singles wimbledon tennis tournament,'Garbiñe Muguruza',Garbiñe Muguruza,"['Gar', 'bi', 'ñ', 'e', ' Mug', 'uru', 'za', '']","[0.9904622373580191, 0.9222310420762193, 0.9999593512842658, 0.9999939203633587, 0.9999668609159513, 0.9999415908602125, 0.9999994039539004, 0.9819327172588056]",0.9864779551957428,Garbiñe Muguruza,"['Gar', 'bi', 'ñ', 'e', 'Mug', 'uru', 'za']",0.9871289901292256,"{1: ""\n        The response 'Garbiñe Muguruza' is semantically equivalent to the reference answer 'Garbiñe Muguruza'. Both answers correctly identify the winner of the 2017 Women's Singles Wimbledon Tennis Tournament. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
when was the wheel first used in egypt,'4th Dynasty',c. 4000 BCE,"['c', '.', ' ', '400', '0', ' BCE', '']","[0.252942306464092, 0.8757292619635376, 0.9219507827025065, 0.42532843308046914, 0.9997413827291892, 0.08963805001872296, 0.9618078306584789]",0.4969668379379097,c. 4000 BCE,"['c', '400', '0', 'BCE']",0.3133512922608987,"{0: '\n        The response and reference answer are not semantically equivalent. The reference answer refers to the 4th Dynasty, which is a period in ancient Egypt, while the response provides a specific date. The two answers represent different ways of expressing the same concept, but they are not equivalent. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
which type of organism produces food in an ecosystem,'autotrophs',Producers.,"['Pro', 'ducers', '.', '']","[0.8786521405686052, 0.9999159645108857, 0.2415613295532499, 0.9999929667012066]",0.6787365047041964,Producers.,"['Pro', 'ducers']",0.9373250784046115,"{1: ""\n        The response 'Producers' is semantically equivalent to the reference answer 'autotrophs'. Both terms refer to organisms that produce their own food through photosynthesis or chemosynthesis. Therefore, the response correctly answers the instruction. [RESULT] 1""}",1.0,0.0
who wrote the song for once in my life,'Orlando Murden',Orlando Murden,"['Or', 'lando', ' Mur', 'den', '']","[0.06709958465238273, 0.885491300955881, 0.9977413288126009, 0.999963165684593, 0.4775417279544292]",0.4902114878179001,Orlando Murden,"['Or', 'lando', 'Mur', 'den']",0.4934311059072714,"{1: ""\n        The response and reference answer are semantically equivalent, both stating that Orlando Murden wrote the song 'For Once In My Life'. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
who sang i could not ask for more first,'Edwin McCain',Edwin McCain,"['Ed', 'win', ' McCain', '']","[0.9832995370988503, 0.9991375500127343, 0.9929832143654694, 0.9763482015892899]",0.98790330510988,Edwin McCain,"['Ed', 'win', 'McCain']",0.991785316730846,"{1: ""\n        The response and reference answer are semantically equivalent, both correctly identifying Edwin McCain as the original singer of the song 'I Could Not Ask For More'. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
who is the singer of waiting for love,'Simon Aldred',Avicii,"['Av', 'ici', 'i', '']","[0.8773036350266803, 0.9999767547297426, 0.9999941587791524, 0.9615391565200815]",0.9583542381877176,Avicii,"['Av', 'ici', 'i']",0.9572949447927545,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Simon Aldred', while the response is 'Avicii'. Avicii is a DJ and music producer, not a singer. The song 'Waiting for Love' was sung by Simon Aldred, not Avicii. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
who recorded it's a man's world,'James Brown',James Brown,"['James', ' Brown', '']","[0.996477064987403, 0.9998455286252443, 0.9674346011296188]",0.9878111958098396,James Brown,"['James', 'Brown']",0.998159875874232,"{1: ""\n        The response and reference answer are semantically equivalent, as both correctly identify James Brown as the artist who recorded the song 'It's a Man's World'. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
when does season 14 of grey's anatomy come out,"'September 28, 2017'",September 2016,"['September', ' ', '201', '6', '']","[0.45199072970782034, 0.9971318490975669, 0.14200685069978267, 0.00048651608931292705, 0.9792174181489579]",0.124977994058948,September 2016,"['September', '201', '6']",0.0314904362365562,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that season 14 of Grey's Anatomy came out on September 28, 2017, while the response indicates September 2016. This discrepancy in the year makes the response incorrect and not aligned with the reference answer. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
when was the last time the detroit lions won a championship,'1993',1957,"['195', '7', '']","[0.9991961032630526, 0.9999403989067741, 0.9705033717536606]",0.989784461698215,1957,"['195', '7']",0.999568181808,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that the Detroit Lions won a championship in 1993, while the response provided is 1957. This discrepancy indicates that the response does not meet the criteria for a score of 1, as it does not match the reference answer. Therefore, the appropriate score for this response is 0. [RESULT] 0'}",0.0,0.0
who played general chang in star trek 6,'Christopher Plummer',Christopher Plummer,"['Christopher', ' Pl', 'ummer', '']","[0.9919044094355388, 0.9977730149875087, 0.999945285928175, 0.939375478007753]",0.9819271262982652,Christopher Plummer,"['Christopher', 'Pl', 'ummer']",0.9965351093700632,"{1: '\n        The response and reference answer are semantically equivalent, both correctly identifying Christopher Plummer as the actor who played General Chang in Star Trek 6. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
which part of earth is covered with water,'71%',71%,"['71', '%', '']","[0.9613629555618536, 0.9832897402502884, 0.9981313165790193]",0.9808114435624362,71%,"['71', '%']",0.9722645374900108,"{1: ""\n        The response and reference answer are semantically equivalent, both indicating that 71% of the Earth's surface is covered by water. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
who's playing han solo in the han solo movie,'Alden Ehrenreich',Alden Ehrenreich,"['A', 'ld', 'en', ' Eh', 'ren', 'reich', '']","[0.9999493386194785, 0.9999039265409296, 0.9999848606494246, 0.9999772315450165, 0.9999984502816872, 0.9999985694905718, 0.9578843469720115]",0.9938453236856396,Alden Ehrenreich,"['A', 'ld', 'en', 'Eh', 'ren', 'reich']",0.9999687289643484,"{1: '\n        The response and reference answer are semantically equivalent, both correctly identifying Alden Ehrenreich as the actor playing Han Solo in the Han Solo movie. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
where did the rule of 72 come from,'of Luca Pacioli',France,"['France', '']","[0.0019625474608183477, 0.2932443138499804]",0.0239897036985807,France,['France'],0.0019625474608183,"{0: '\n        The response does not provide any information about the origin of the rule of 72. It simply states a country, which is not related to the rule of 72. The reference answer correctly identifies the origin of the rule of 72 as being from Luca Pacioli. Therefore, the response and reference answer are not semantically equivalent, and the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
when was the masque of the red death written,'1842',1842,"['184', '2', '']","[0.9998972521536741, 0.9997863034267086, 0.9578905845507394]",0.9856577795929374,1842,"['184', '2']",0.9998417762512454,"{1: '\n        The response and reference answer are semantically equivalent, both indicating the year 1842 as the time when the Masque of the Red Death was written. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
who sings the original version of feeling good,'Cy Grant',Nina Simone.,"['N', 'ina', ' Simone', '.', '']","[0.980316557524721, 0.9999425444247138, 0.9999890328655275, 0.0420833552097178, 0.9999983310727032]",0.5285538625765263,Nina Simone.,"['N', 'ina', 'Simone']",0.9933726695948684,"{0: ""\n        The response provided is incorrect as it does not match the reference answer. The reference answer is 'Cy Grant', while the response is 'Nina Simone'. These two answers are not semantically equivalent, as they refer to different individuals. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
how many fleet of war ships brought by achilles in the shore near troy,'50',50,"['50', '']","[0.9750135437982341, 0.9529405523186896]",0.9639138680117078,50,['50'],0.9750135437982342,"{1: ""\n        The response and reference answer are semantically equivalent, both stating the number '50'. Therefore, the response meets the criteria of the score rubric. [RESULT] 1""}",1.0,0.0
who does black panther marry in the comics,'Ororo Munroe',Storm,"['Storm', '']","[0.9888993836008735, 0.919432106573551]",0.9535333467967636,Storm,['Storm'],0.9888993836008736,"{1: ""\n        The response provided is semantically equivalent to the reference answer, as both refer to the character 'Storm' from the Marvel Comics universe. The response correctly identifies the character that Black Panther marries in the comics, which is Ororo Munroe, also known as Storm. Therefore, the response meets the criteria for a score of 1 according to the score rubric. [RESULT] 1""}",1.0,0.0
